idcliente;cliente;produto;fornecedor;idfornecedor;dtstatusvenda;statusitem;idvendedor;idproduto;pesounitario;qtdnofator;estoque_anterior;pesototal;idcliente;cidade;uf;qtdvendido;vlrunitario;vlrtotal
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-19;LANCADO;3;7896744811353;0.0000;4.0000;273.0000;0.00000000;3516;ARAPIRACA;AL;4.00000000;5.2300000000000000;20.920000
3516;LOJA MERCONPLAS LTDA;PORTA TUDO PEQUENO - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-18;LANCADO;3;7896744811704;0.0000;1.0000;27.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;32.0900000000000000;32.090000
4429;E.A.DE OLIVEIRA MINIMERCADO - ME;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-20;LANCADO;1337;7896744810400;0.0000;2.0000;57.0000;0.00000000;4429;LAGOA DA CANOA;AL;2.00000000;6.4000000000000000;12.800000
4429;E.A.DE OLIVEIRA MINIMERCADO - ME;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-20;LANCADO;1337;7896744810400;0.0000;2.0000;57.0000;0.00000000;4429;LAGOA DA CANOA;AL;2.00000000;6.4000000000000000;12.800000
4429;E.A.DE OLIVEIRA MINIMERCADO - ME;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-20;LANCADO;1337;7896744810400;0.0000;2.0000;57.0000;0.00000000;4429;LAGOA DA CANOA;AL;2.00000000;6.4000000000000000;12.800000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-16;LANCADO;3;7896744811407;0.0000;1.0000;396.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
3516;LOJA MERCONPLAS LTDA;MICRO PORTA TUDO (2 GAVETAS) MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-16;LANCADO;3;7896744812251;0.0000;1.0000;0.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;3.3300000000000000;3.330000
3516;LOJA MERCONPLAS LTDA;CAIXA ORG.XADREZ 10 L - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-16;LANCADO;3;7896744816402;0.0000;1.0000;6.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;20.4100000000000000;20.410000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-15;LANCADO;3;7896744811308;0.0000;1.0000;37.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;12.1600000000000000;12.160000
3516;LOJA MERCONPLAS LTDA;PORTA TUDO PEQUENO - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-15;LANCADO;3;7896744811704;0.0000;1.0000;28.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;32.0900000000000000;32.090000
3516;LOJA MERCONPLAS LTDA;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-15;LANCADO;3;7896744810400;0.0000;4.0000;61.0000;0.00000000;3516;ARAPIRACA;AL;4.00000000;6.2100000000000000;24.840000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-14;LANCADO;3;7896744811308;0.0000;1.0000;38.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;12.1600000000000000;12.160000
3516;LOJA MERCONPLAS LTDA;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-14;LANCADO;3;7896744810400;0.0000;3.0000;64.0000;0.00000000;3516;ARAPIRACA;AL;3.00000000;6.2100000000000000;18.630000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-13;LANCADO;3;7896744811308;0.0000;1.0000;39.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;12.1600000000000000;12.160000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-13;LANCADO;3;7896744811353;0.0000;3.0000;276.0000;0.00000000;3516;ARAPIRACA;AL;3.00000000;5.2300000000000000;15.690000
3516;LOJA MERCONPLAS LTDA;MICRO PORTA TUDO TEXTURIZADO/3 GAVETAS - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-13;LANCADO;3;7896744812282;0.0000;1.0000;35.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;9.1400000000000000;9.140000
4793;E C DOS SANTOS - COMERCIO;PORTA TUDO PEQUENO - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-15;LANCADO;2227;7896744811704;0.0000;2.0000;30.0000;0.00000000;4793;MARIBONDO;AL;2.00000000;33.0800000000000000;66.160000
4793;E C DOS SANTOS - COMERCIO;PORTA TUDO PEQUENO - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-15;LANCADO;2227;7896744811704;0.0000;2.0000;30.0000;0.00000000;4793;MARIBONDO;AL;2.00000000;33.0800000000000000;66.160000
4793;E C DOS SANTOS - COMERCIO;PORTA TUDO PEQUENO - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-15;LANCADO;2227;7896744811704;0.0000;2.0000;30.0000;0.00000000;4793;MARIBONDO;AL;2.00000000;33.0800000000000000;66.160000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-12;LANCADO;3;7896744811353;0.0000;3.0000;279.0000;0.00000000;3516;ARAPIRACA;AL;3.00000000;5.2300000000000000;15.690000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-12;LANCADO;3;7896744811308;0.0000;1.0000;40.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;12.1600000000000000;12.160000
3516;LOJA MERCONPLAS LTDA;MICRO PORTA TUDO TEXTURIZADO/3 GAVETAS - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-12;LANCADO;3;7896744812282;0.0000;1.0000;36.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;9.1400000000000000;9.140000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-11;LANCADO;3;7896744811353;0.0000;3.0000;282.0000;0.00000000;3516;ARAPIRACA;AL;3.00000000;5.2300000000000000;15.690000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-11;LANCADO;3;7896744811407;0.0000;2.0000;398.0000;0.00000000;3516;ARAPIRACA;AL;2.00000000;10.5600000000000000;21.120000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-09;LANCADO;3;7896744811407;0.0000;2.0000;400.0000;0.00000000;3516;ARAPIRACA;AL;2.00000000;10.5600000000000000;21.120000
4444;MIRIAN FERNANDES CORREIA BEZERRA - ME;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-13;LANCADO;4389;7896744810400;0.0000;2.0000;66.0000;0.00000000;4444;AGUA BRANCA;AL;2.00000000;6.4000000000000000;12.800000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-08;LANCADO;3;7896744811308;0.0000;1.0000;41.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;12.1600000000000000;12.160000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-08;LANCADO;3;7896744811407;0.0000;1.0000;401.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-08;LANCADO;3;7896744811353;0.0000;1.0000;283.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;5.2300000000000000;5.230000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-07;LANCADO;3;7896744811308;0.0000;6.0000;47.0000;0.00000000;3516;ARAPIRACA;AL;6.00000000;12.1600000000000000;72.960000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-07;LANCADO;3;7896744811353;0.0000;2.0000;285.0000;0.00000000;3516;ARAPIRACA;AL;2.00000000;5.2300000000000000;10.460000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-07;LANCADO;3;7896744811407;0.0000;1.0000;402.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-06;LANCADO;3;7896744811308;0.0000;1.0000;48.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;12.1600000000000000;12.160000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-06;LANCADO;3;7896744811407;0.0000;1.0000;403.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
4785;SUPERMERCADO SANTOS E FARIAS LTDA - ME;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-11;LANCADO;1799;7896744811308;0.0000;2.0000;50.0000;0.00000000;4785;ARAPIRACA;AL;2.00000000;12.5400000000000000;25.080000
4785;SUPERMERCADO SANTOS E FARIAS LTDA - ME;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-11;LANCADO;1799;7896744811407;0.0000;2.0000;405.0000;0.00000000;4785;ARAPIRACA;AL;2.00000000;10.8900000000000000;21.780000
3516;LOJA MERCONPLAS LTDA;PORTA TUDO (MEDIO) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-05;LANCADO;3;7896744811759;0.0000;1.0000;10.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;57.7500000000000000;57.750000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-05;LANCADO;3;7896744811407;0.0000;1.0000;406.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-05;LANCADO;3;7896744811353;0.0000;1.0000;286.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;5.2300000000000000;5.230000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-04;LANCADO;3;7896744811308;0.0000;1.0000;51.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;12.1600000000000000;12.160000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-04;LANCADO;3;7896744811353;0.0000;3.0000;289.0000;0.00000000;3516;ARAPIRACA;AL;3.00000000;5.2300000000000000;15.690000
3516;LOJA MERCONPLAS LTDA;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-04;LANCADO;3;7896744810400;0.0000;1.0000;67.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;6.2100000000000000;6.210000
3516;LOJA MERCONPLAS LTDA;MICRO PORTA TUDO TEXTURIZADO/3 GAVETAS - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-04;LANCADO;3;7896744812282;0.0000;1.0000;37.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;9.1400000000000000;9.140000
3516;LOJA MERCONPLAS LTDA;PORTA TUDO PEQUENO - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-02;LANCADO;3;7896744811704;0.0000;1.0000;31.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;32.0900000000000000;32.090000
3516;LOJA MERCONPLAS LTDA;PA DE LIXO - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-02;LANCADO;3;7896744811902;0.0000;1.0000;15.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;12.8800000000000000;12.880000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-02;LANCADO;3;7896744811308;0.0000;4.0000;55.0000;0.00000000;3516;ARAPIRACA;AL;4.00000000;12.1600000000000000;48.640000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-01;LANCADO;3;7896744811407;0.0000;1.0000;407.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
3516;LOJA MERCONPLAS LTDA;MINI PORTA TUDO COM ESTOJO /2 GAVETAS - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-01;LANCADO;3;7896744812176;0.0000;1.0000;19.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;14.0200000000000000;14.020000
3516;LOJA MERCONPLAS LTDA;MICRO PORTA TUDO (3 GAVETAS) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-01;LANCADO;3;7896744812206;0.0000;1.0000;17.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;8.7800000000000000;8.780000
3516;LOJA MERCONPLAS LTDA;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-04-01;LANCADO;3;7896744810400;0.0000;1.0000;68.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;6.2100000000000000;6.210000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-31;LANCADO;3;7896744811353;0.0000;6.0000;295.0000;0.00000000;3516;ARAPIRACA;AL;6.00000000;5.2300000000000000;31.380000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-29;LANCADO;3;7896744811407;0.0000;1.0000;408.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-29;LANCADO;3;7896744811353;0.0000;1.0000;296.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;5.2300000000000000;5.230000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-28;LANCADO;3;7896744811308;0.0000;2.0000;57.0000;0.00000000;3516;ARAPIRACA;AL;2.00000000;12.1600000000000000;24.320000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-28;LANCADO;3;7896744811353;0.0000;1.0000;297.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;5.2300000000000000;5.230000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-26;LANCADO;3;7896744811407;0.0000;1.0000;409.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-24;LANCADO;3;7896744811353;0.0000;1.0000;298.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;5.2300000000000000;5.230000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-24;LANCADO;3;7896744811407;0.0000;1.0000;410.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
3516;LOJA MERCONPLAS LTDA;PORTA TUDO PEQUENO - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-24;LANCADO;3;7896744811704;0.0000;2.0000;33.0000;0.00000000;3516;ARAPIRACA;AL;2.00000000;32.0900000000000000;64.180000
3516;LOJA MERCONPLAS LTDA;MICRO PORTA TUDO TEXTURIZADO/3 GAVETAS - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-24;LANCADO;3;7896744812282;0.0000;1.0000;38.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;9.1400000000000000;9.140000
3516;LOJA MERCONPLAS LTDA;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-24;LANCADO;3;7896744810400;0.0000;1.0000;69.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;6.2100000000000000;6.210000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-23;LANCADO;3;7896744811407;0.0000;1.0000;411.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-22;LANCADO;3;7896744811407;0.0000;1.0000;412.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-22;LANCADO;3;7896744811353;0.0000;1.0000;299.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;5.2300000000000000;5.230000
3516;LOJA MERCONPLAS LTDA;MINI PORTA TUDO COM ESTOJO /2 GAVETAS - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-22;LANCADO;3;7896744812176;0.0000;1.0000;20.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;14.0200000000000000;14.020000
3516;LOJA MERCONPLAS LTDA;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-22;LANCADO;3;7896744810400;0.0000;1.0000;70.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;6.2100000000000000;6.210000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-21;LANCADO;3;7896744811353;0.0000;2.0000;301.0000;0.00000000;3516;ARAPIRACA;AL;2.00000000;5.2300000000000000;10.460000
3516;LOJA MERCONPLAS LTDA;PORTA TUDO (MEDIO) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-21;LANCADO;3;7896744811759;0.0000;1.0000;11.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;57.7500000000000000;57.750000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-21;LANCADO;3;7896744811308;0.0000;1.0000;58.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;12.1600000000000000;12.160000
3516;LOJA MERCONPLAS LTDA;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-21;LANCADO;3;7896744810400;0.0000;1.0000;71.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;6.2100000000000000;6.210000
3516;LOJA MERCONPLAS LTDA;CAIXA ORGANIZADORA BARBIE 20 L - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-21;LANCADO;3;7896744870701;0.0000;1.0000;7.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;35.1100000000000000;35.110000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-19;LANCADO;3;7896744811353;0.0000;2.0000;303.0000;0.00000000;3516;ARAPIRACA;AL;2.00000000;5.2300000000000000;10.460000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-19;LANCADO;3;7896744811308;0.0000;3.0000;61.0000;0.00000000;3516;ARAPIRACA;AL;3.00000000;12.1600000000000000;36.480000
3516;LOJA MERCONPLAS LTDA;MICRO PORTA TUDO TEXTURIZADO/3 GAVETAS - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-19;LANCADO;3;7896744812282;0.0000;2.0000;40.0000;0.00000000;3516;ARAPIRACA;AL;2.00000000;9.1400000000000000;18.280000
3516;LOJA MERCONPLAS LTDA;ESCOVA C/SUPORTE - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-19;LANCADO;3;7896744810400;0.0000;1.0000;72.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;6.2100000000000000;6.210000
3516;LOJA MERCONPLAS LTDA;PORTA TUDO (MEDIO) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-18;LANCADO;3;7896744811759;0.0000;1.0000;12.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;57.7500000000000000;57.750000
3516;LOJA MERCONPLAS LTDA;PA DE LIXO - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-18;LANCADO;3;7896744811902;0.0000;1.0000;16.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;12.8800000000000000;12.880000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-18;LANCADO;3;7896744811353;0.0000;1.0000;304.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;5.2300000000000000;5.230000
3516;LOJA MERCONPLAS LTDA;PORTA TUDO (MEDIO) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-17;LANCADO;3;7896744811759;0.0000;2.0000;14.0000;0.00000000;3516;ARAPIRACA;AL;2.00000000;57.7500000000000000;115.500000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-17;LANCADO;3;7896744811308;0.0000;1.0000;62.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;12.1600000000000000;12.160000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-16;LANCADO;3;7896744811407;0.0000;2.0000;414.0000;0.00000000;3516;ARAPIRACA;AL;2.00000000;10.5600000000000000;21.120000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-15;LANCADO;3;7896744811353;0.0000;6.0000;310.0000;0.00000000;3516;ARAPIRACA;AL;6.00000000;5.2300000000000000;31.380000
3516;LOJA MERCONPLAS LTDA;SANITA (REDONDA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-15;LANCADO;3;7896744811407;0.0000;1.0000;415.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;10.5600000000000000;10.560000
3516;LOJA MERCONPLAS LTDA;SANITA (QUADRANGULAR) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-15;LANCADO;3;7896744811308;0.0000;3.0000;65.0000;0.00000000;3516;ARAPIRACA;AL;3.00000000;12.1600000000000000;36.480000
396;PREFEITURA MUNICIPAL DE MAJOR IZIDORO;PA DE LIXO - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-19;LANCADO;2227;7896744811902;0.0000;1.0000;17.0000;0.00000000;396;MAJOR ISIDORO;AL;1.00000000;13.2800000000000000;13.280000
479;ELIANE CAVALCANTE TORRES ME;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-18;LANCADO;3170;7896744811353;0.0000;3.0000;313.0000;0.00000000;479;PALMEIRA DOS INDIOS;AL;3.00000000;5.3900000000000000;16.170000
4230;FUNDO MUNICIPAL DE EDUCACAO DE ARAPIRACA - FMEA;PA DE LIXO - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-18;LANCADO;4389;7896744811902;0.0000;2.0000;19.0000;0.00000000;4230;ARAPIRACA;AL;2.00000000;13.2800000000000000;26.560000
3516;LOJA MERCONPLAS LTDA;SANITA (AVULSA) - MONTE LIBANO;MONTE LIBANO IND. E COM. DE BRINQUEDOS LTDA;60;2016-03-14;LANCADO;3;7896744811353;0.0000;1.0000;314.0000;0.00000000;3516;ARAPIRACA;AL;1.00000000;5.2300000000000000;5.230000
